0.890391254315305,0.0,0.07422324510932106,0.018699654775604143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01668584579976985,0.0,0.0,0.0,0.0,0.890391254315305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018699654775604143,0.0,0.0,0.0,0.07422324510932106,0.0,0.0,0.0,0
0.5677830940988836,0.0,0.2567783094098884,0.1419457735247209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349282296650718,0.0,0.0,0.0,0.0,0.5677830940988836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419457735247209,0.0,0.0,0.0,0.2567783094098884,0.0,0.0,0.0,0
0.8925831202046036,0.0,0.06265984654731459,0.02429667519181586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020460358056265986,0.0,0.0,0.0,0.0,0.8925831202046036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02429667519181586,0.0,0.0,0.0,0.06265984654731459,0.0,0.0,0.0,0
0.758996001776988,0.0,0.12172367836517103,0.05730786317192359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197245668591737,0.0,0.0,0.0,0.0,0.758996001776988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05730786317192359,0.0,0.0,0.0,0.12172367836517103,0.0,0.0,0.0,0
0.601456962535249,0.0,0.3186115214180207,0.056761111857123674,3.357056532832013e-06,0.0,0.0,3.357056532832013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023160333020008056,0.0,0.0,0.0,0.0,0.601456962535249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357056532832013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056761111857123674,0.0,0.0,0.0,0.3186115214180207,0.0,0.0,0.0,0
0.9673262770363553,0.0,0.008743672342383801,0.020248504371836173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036815462494247586,0.0,0.0,0.0,0.0,0.9673262770363553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020248504371836173,0.0,0.0,0.0,0.008743672342383801,0.0,0.0,0.0,0
0.990506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00949367088607595,0.0,0.0,0.0,0.0,0.990506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9976949673453708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002305032654629274,0.0,0.0,0.0,0.0,0.9976949673453708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9698457223001402,0.0,0.0,0.0010518934081346423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029102384291725104,0.0,0.0,0.0,0.0,0.9698457223001402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010518934081346423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6766588076793533,0.0,0.0013472549680026945,0.1431458403502863,0.0,0.0,0.0,0.11182216234422364,0.0,0.0,0.0,0.0003368137420006736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668912091613338,0.0,0.0,0.0,0.0,0.6766588076793533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431458403502863,0.0,0.0,0.0,0.0013472549680026945,0.0,0.0,0.0,0
